pollutant,outcome,year,lag,week_index,year_week,exposed,inc_lag,baseline_inc,delta_inc,baseline_window,n_neighbors
PM2.5,respiratory_disease,2025,2,98,2025-W11,0,0.0019857232609641205,0.0019281557648517032,5.756749611241733e-05,3,4
PM2.5,respiratory_disease,2025,2,99,2025-W12,0,0.002028365850677022,0.00196866622507896,5.9699625598062366e-05,3,5
PM2.5,respiratory_disease,2025,2,100,2025-W13,0,0.00196866622507896,0.0019366842827942836,3.198194228467622e-05,3,6
PM2.5,respiratory_disease,2025,2,101,2025-W14,0,0.0017853030893134826,0.00197719474302154,-0.00019189165370805733,3,6
PM2.5,respiratory_disease,2025,2,102,2025-W15,0,0.0020297872703341187,0.0018027154801129176,0.0002270717902212011,3,6
PM2.5,respiratory_disease,2025,2,103,2025-W16,0,0.0018201278709123524,0.0017380408857150167,8.20869851973357e-05,3,6
PM2.5,respiratory_disease,2025,2,104,2025-W17,0,0.0016424504137752623,0.0017728656673138862,-0.00013041525353862395,3,6
PM2.5,respiratory_disease,2025,2,105,2025-W18,0,0.0016907786821165507,0.001713521396630098,-2.274271451354736e-05,3,6
PM2.5,respiratory_disease,2025,2,106,2025-W19,0,0.0016666145479459064,0.0016762091306313093,-9.594582685402888e-06,3,6
PM2.5,respiratory_disease,2025,2,107,2025-W20,0,0.00176042824531429,0.001652044996460665,0.00010838324885362508,3,6
PM2.5,respiratory_disease,2025,2,108,2025-W21,0,0.0016616395791460678,0.0016033613732051024,5.8278205940965385e-05,3,6
PM2.5,respiratory_disease,2025,2,109,2025-W22,0,0.0015401081984642983,0.0015486367164068786,-8.528517942580369e-06,3,6
PM2.5,respiratory_disease,2025,2,110,2025-W23,0,0.0014221303669252703,0.0014878710260659937,-6.574065914072345e-05,3,6
PM2.5,respiratory_disease,2025,2,111,2025-W24,0,0.0014143125588112384,0.0014288821102964797,-1.4569551485241238e-05,3,6
PM2.5,respiratory_disease,2025,2,112,2025-W25,0,0.0014356338536676892,0.0013855288107550298,5.010504291265948e-05,3,6
PM2.5,respiratory_disease,2025,2,113,2025-W26,0,0.001356745062698821,0.0013503486742418858,6.396388456935331e-06,3,6
PM2.5,respiratory_disease,2025,2,114,2025-W27,0,0.0012835419503583398,0.001321564926185677,-3.802297582733731e-05,3,6
PM2.5,respiratory_disease,2025,2,115,2025-W28,0,0.0012593778161876957,0.0012849633700154366,-2.558555382774089e-05,3,6
PM2.5,respiratory_disease,2025,2,116,2025-W29,0,0.0012863847896725333,0.0012174459363033423,6.893885336919101e-05,3,6
PM2.5,respiratory_disease,2025,2,117,2025-W30,0,0.0011385571453344742,0.0012174459363033423,-7.888879096886814e-05,3,6
PM2.5,respiratory_disease,2025,2,118,2025-W31,0,0.0011605891500194735,0.0012021656749895526,-4.157652497007911e-05,3,6
PM2.5,respiratory_disease,2025,2,119,2025-W32,0,0.001175514056418989,0.001198967480761085,-2.345342434209607e-05,3,6
PM2.5,respiratory_disease,2025,2,120,2025-W33,0,0.0011691176679620538,0.0012021656749895526,-3.304800702749874e-05,3,6
PM2.5,respiratory_disease,2025,2,121,2025-W34,0,0.0012288172935601162,0.0012789223364727755,-5.010504291265926e-05,3,6
PM2.5,respiratory_disease,2025,2,122,2025-W35,0,0.001382330616526562,0.0014104036547542224,-2.807303822766039e-05,3,6
PM2.5,respiratory_disease,2025,2,123,2025-W36,0,0.001651689641546391,0.0014871603162374453,0.00016452932530894564,3,6
PM2.5,respiratory_disease,2025,2,124,2025-W37,0,0.0015919900159483285,0.001651689641546391,-5.9699625598062366e-05,3,5
PM2.5,respiratory_disease,2025,2,125,2025-W38,0,0.0016829608740025189,0.0016218398287473597,6.112104525515913e-05,3,4
PM2.5,respiratory_disease,2025,2,126,2025-W39,0,0.0018386063264546099,0.0016673252577744549,0.000171281068680155,3,4
PM2.5,respiratory_disease,2025,2,127,2025-W40,1,0.001845002714911545,0.0018386063264546099,6.396388456935114e-06,3,5
PM2.5,respiratory_disease,2025,2,128,2025-W41,1,0.0018634811704538025,0.0018663240097679958,-2.8428393141933118e-06,3,5
PM2.5,respiratory_disease,2025,2,129,2025-W42,0,0.0018663240097679958,0.0019679555152504113,-0.0001016315054824155,3,3
PM2.5,respiratory_disease,2025,2,130,2025-W43,0,0.0019679555152504113,0.0021058332219887933,-0.00013787770673838202,3,3
PM2.5,respiratory_disease,2025,2,131,2025-W44,0,0.0021058332219887933,0.002179747044157823,-7.391382216902958e-05,3,4
PM2.5,respiratory_disease,2025,2,132,2025-W45,1,0.002208886147128306,0.0021058332219887933,0.00010305292513951248,3,5
PM2.5,respiratory_disease,2025,2,133,2025-W46,0,0.0023915385730652345,0.0021058332219887933,0.00028570535107644117,3,3
PM2.5,respiratory_disease,2025,2,134,2025-W47,0,0.003014120382873599,0.002248685897527014,0.0007654344853465851,3,2
PM2.5,respiratory_disease,2025,2,135,2025-W48,1,0.003065291490529081,0.0023915385730652345,0.0006737529174638463,3,3
PM2.5,respiratory_disease,2025,2,136,2025-W49,1,0.0027667933625387694,0.0023915385730652345,0.00037525478947353494,3,3
PM2.5,respiratory_disease,2025,2,137,2025-W50,1,0.0029302566231048923,0.0026441959171141774,0.000286060705990715,3,2
PM2.5,respiratory_disease,2025,2,138,2025-W51,0,0.0022742714513547552,0.002504541435804424,-0.00023026998444966888,4,2
PM2.5,respiratory_disease,2025,2,139,2025-W52,1,0.0019302878943373485,0.0021346169700450024,-0.00020432907570765396,3,2
PM2.5,respiratory_disease,2026,2,140,2026-W01,1,0.001937394992622832,0.001994962488735249,-5.756749611241711e-05,3,3
PM2.5,respiratory_disease,2026,2,141,2026-W02,0,0.001994962488735249,0.002143500842901857,-0.00014853835416660764,3,3
PM2.5,respiratory_disease,2026,2,142,2026-W03,1,0.0020191266229058935,0.002004557071420652,1.4569551485241455e-05,3,4
PM2.5,respiratory_disease,2026,2,143,2026-W04,0,0.001980748292164282,0.002004557071420652,-2.3808779256370097e-05,3,4
PM2.5,respiratory_disease,2026,2,144,2026-W05,0,0.002143500842901857,0.001980748292164282,0.00016275255073757485,3,5
PM2.5,respiratory_disease,2026,2,145,2026-W06,0,0.002014151654106055,0.0019562288030793634,5.7922851026691573e-05,3,4
PM2.5,respiratory_disease,2026,2,146,2026-W07,0,0.0019203379567376713,0.0019974499731351685,-7.711201639749713e-05,3,4
PM2.5,respiratory_disease,2026,2,147,2026-W08,0,0.001931709313994445,0.0019672448054218633,-3.553549142741824e-05,3,4
PM2.5,respiratory_disease,2026,2,148,2026-W09,1,0.0019423699614226704,0.0019203379567376713,2.2032004684999088e-05,3,5
PM2.5,respiratory_disease,2026,2,149,2026-W10,1,0.0019075451798238009,0.0019203379567376713,-1.2792776913870445e-05,3,5
PM2.5,respiratory_disease,2026,2,150,2026-W11,0,0.00184713484439719,0.0018855131751388016,-3.837833074161155e-05,3,4
PM2.5,respiratory_disease,2026,2,151,2026-W12,0,0.0018066243841699337,0.00184713484439719,-4.051046022725637e-05,3,3
PM2.5,respiratory_disease,2026,2,152,2026-W13,0,0.0019921196494210557,0.0018393170362831582,0.0001528026131378975,3,3
PM2.5,respiratory_disease,2026,2,153,2026-W14,0,0.0018393170362831582,0.00184713484439719,-7.817808114031878e-06,3,3
PM2.5,ILI,2023,0,1,2023-W18,0,0.0005969962559806232,0.00045840783941369283,0.0001385884165669304,3,3
PM2.5,ILI,2023,0,2,2023-W19,0,0.00045840783941369283,0.0006044587091803811,-0.00014605086976668825,3,4
PM2.5,ILI,2023,0,3,2023-W20,0,0.00045414358044240264,0.0005969962559806232,-0.00014285267553822058,3,5
PM2.5,ILI,2023,0,4,2023-W21,0,0.0006119211623801388,0.00046658100244199895,0.00014534015993813987,3,6
PM2.5,ILI,2023,0,5,2023-W22,0,0.0007213704759765864,0.00046551493769917643,0.00025585553827741,3,6
PM2.5,ILI,2023,0,6,2023-W23,0,0.0004605399688993379,0.0004715559712418375,-1.1016002342499598e-05,3,6
PM2.5,ILI,2023,0,7,2023-W24,0,0.00047262203598466004,0.00046587029261345057,6.751743371209468e-06,3,6
PM2.5,ILI,2023,0,8,2023-W25,0,0.00047048990649901495,0.0004608953238136121,9.594582685402834e-06,3,6
PM2.5,ILI,2023,0,9,2023-W26,0,0.00046125067872788625,0.000454854290270951,6.3963884569352225e-06,3,6
PM2.5,ILI,2023,0,10,2023-W27,0,0.00044916861164256413,0.0004456150624998223,3.5535491427418566e-06,3,6
PM2.5,ILI,2023,0,11,2023-W28,0,0.00042997944627175836,0.00042713660695756494,2.84283931419342e-06,3,6
PM2.5,ILI,2023,0,12,2023-W29,0,0.00040510460227256574,0.0004097242161581301,-4.619613885564376e-06,3,6
PM2.5,ILI,2023,0,13,2023-W30,0,0.0003894689860445018,0.00041256705547232353,-2.3098069427821715e-05,3,6
PM2.5,ILI,2023,0,14,2023-W31,0,0.0003837833074161149,0.00041256705547232353,-2.878374805620861e-05,3,6
PM2.5,ILI,2023,0,15,2023-W32,0,0.0003589084634169223,0.0003972867941585338,-3.83783307416115e-05,3,6
PM2.5,ILI,2023,0,16,2023-W33,0,0.00042002950867208133,0.0003837833074161149,3.6246201255966406e-05,3,5
PM2.5,ILI,2023,0,17,2023-W34,0,0.00047191132615611166,0.0003837833074161149,8.812801873999673e-05,3,5
PM2.5,ILI,2023,0,18,2023-W35,0,0.0003674369813595026,0.00044490435267127395,-7.746737131177132e-05,3,5
PM2.5,ILI,2023,0,19,2023-W36,1,0.00045201145095675755,0.00044490435267127395,7.107098285483605e-06,3,5
PM2.5,ILI,2023,0,20,2023-W37,0,0.00044490435267127395,0.0004697791966704666,-2.487484399919267e-05,3,3
PM2.5,ILI,2023,0,21,2023-W38,0,0.0004697791966704666,0.00044490435267127395,2.487484399919267e-05,3,3
PM2.5,ILI,2023,0,22,2023-W39,1,0.00048115055392724035,0.0004740434556417568,7.1070982854835505e-06,3,4
PM2.5,ILI,2023,0,23,2023-W40,1,0.000513843206040465,0.00047830771461304693,3.553549142741808e-05,3,5
PM2.5,ILI,2023,0,24,2023-W41,0,0.0004967861701553043,0.0004953647504982076,1.4214196570966559e-06,3,4
PM2.5,ILI,2023,0,25,2023-W42,0,0.00047830771461304693,0.0005124217863833682,-3.4114071770321313e-05,3,3
PM2.5,ILI,2023,0,26,2023-W43,0,0.0005124217863833682,0.0004967861701553043,1.5635616228063974e-05,3,3
PM2.5,ILI,2023,0,27,2023-W44,0,0.000513843206040465,0.0005046039782693363,9.239227771128751e-06,3,4
PM2.5,ILI,2023,0,28,2023-W45,1,0.0005280574026114322,0.000513843206040465,1.421419657096721e-05,3,5
PM2.5,ILI,2023,0,29,2023-W46,1,0.0006652243995212659,0.000618317550837074,4.690684868419181e-05,3,4
PM2.5,ILI,2023,0,30,2023-W47,0,0.0007227918956336831,0.0007018259556915065,2.096593994217657e-05,3,2
PM2.5,ILI,2023,0,31,2023-W48,0,0.0008898087053425479,0.000618317550837074,0.00027149115450547385,4,2
PM2.5,ILI,2023,0,32,2023-W49,1,0.0013304487990425317,0.0008063003004881155,0.0005241484985544162,3,2
PM2.5,ILI,2023,0,33,2023-W50,1,0.0012586671063591472,0.0007227918956336831,0.0005358752107254641,3,3
PM2.5,ILI,2023,0,34,2023-W51,1,0.001508126256179622,0.0008045235259167445,0.0007036027302628775,3,2
PM2.5,ILI,2023,0,35,2023-W52,1,0.001254402847387857,0.0008045235259167445,0.00044987932147111257,4,2
PM2.5,ILI,2024,0,38,2024-W03,1,0.0005685678628386888,0.0007085776990627159,-0.00014000983622402706,5,2
PM2.5,ILI,2024,0,39,2024-W04,1,0.0006325317474080413,0.0007085776990627159,-7.604595165467461e-05,4,2
PM2.5,ILI,2024,0,40,2024-W05,1,0.0006467459439790085,0.0006979170516344905,-5.1171107655482e-05,4,3
PM2.5,ILI,2024,0,41,2024-W06,1,0.0006488780734646536,0.0006698440134068302,-2.096593994217657e-05,3,2
PM2.5,ILI,2024,0,42,2024-W07,1,0.0006837028550635232,0.0006979170516344905,-1.421419657096721e-05,3,3
PM2.5,ILI,2024,0,43,2024-W08,0,0.0006979170516344905,0.000702892020434329,-4.974968799838567e-06,3,3
PM2.5,ILI,2024,0,44,2024-W09,0,0.0006417709751791699,0.0007270561546049733,-8.528517942580336e-05,3,4
PM2.5,ILI,2024,0,45,2024-W10,0,0.000702892020434329,0.0007249240251193282,-2.2032004684999196e-05,3,5
PM2.5,ILI,2024,0,46,2024-W11,0,0.0007512202887756175,0.0007139080227768287,3.7312265998788816e-05,3,6
PM2.5,ILI,2024,0,47,2024-W12,0,0.0007803593917461003,0.0007203044112337638,6.00549805123365e-05,3,6
PM2.5,ILI,2024,0,48,2024-W13,0,0.0007249240251193282,0.0007277668644335216,-2.84283931419342e-06,3,6
PM2.5,ILI,2024,0,49,2024-W14,0,0.0007398489315188438,0.0007203044112337638,1.954452028508002e-05,3,6
PM2.5,ILI,2024,0,50,2024-W15,0,0.0007156847973481995,0.0007309650586619892,-1.528026131378973e-05,3,6
PM2.5,ILI,2024,0,51,2024-W16,0,0.0006943635024917487,0.0007203044112337638,-2.5940908742015135e-05,3,6
PM2.5,ILI,2024,0,52,2024-W17,0,0.0006915206631775552,0.0007050241499199741,-1.3503486742418827e-05,3,6
PM2.5,ILI,2024,0,53,2024-W18,0,0.0007370060922046503,0.0006858349845491683,5.1171107655482e-05,3,6
PM2.5,ILI,2024,0,54,2024-W19,0,0.0006801493059207814,0.0006808600157493298,-7.107098285483822e-07,3,6
PM2.5,ILI,2024,0,55,2024-W20,0,0.0006282674884367511,0.0006751743371209429,-4.690684868419181e-05,3,6
PM2.5,ILI,2024,0,56,2024-W21,0,0.0006701993683211044,0.0006570512364929596,1.3148131828144799e-05,3,6
PM2.5,ILI,2024,0,57,2024-W22,0,0.0006481673636361052,0.0006670011740926368,-1.883381045653153e-05,3,6
PM2.5,ILI,2024,0,58,2024-W23,0,0.0006502994931217503,0.0006670011740926368,-1.6701680970886493e-05,3,6
PM2.5,ILI,2024,0,59,2024-W24,0,0.0006638029798641691,0.0006602494307214274,3.553549142741694e-06,3,6
PM2.5,ILI,2024,0,60,2024-W25,0,0.0006801493059207814,0.0006570512364929596,2.3098069427821824e-05,3,6
PM2.5,ILI,2024,0,61,2024-W26,0,0.0007021813106057806,0.0006701993683211043,3.198194228467633e-05,3,6
PM2.5,ILI,2024,0,62,2024-W27,0,0.0006417709751791699,0.0006783725313494105,-3.660155617024065e-05,3,6
PM2.5,ILI,2024,0,63,2024-W28,0,0.0006929420828346519,0.0006709100781496528,2.2032004684999088e-05,3,6
PM2.5,ILI,2024,0,64,2024-W29,0,0.0006765957567780396,0.0006534976873502178,2.3098069427821824e-05,3,6
PM2.5,ILI,2024,0,65,2024-W30,0,0.0006652243995212659,0.0006353745867222347,2.9849812799031183e-05,3,6
PM2.5,ILI,2024,0,66,2024-W31,0,0.0006289781982652994,0.000616185421351429,1.2792776913870445e-05,3,6
PM2.5,ILI,2024,0,67,2024-W32,0,0.000521661014154497,0.000604458709180381,-8.279769502588397e-05,3,6
PM2.5,ILI,2024,0,68,2024-W33,0,0.0005429823090109478,0.0005735428316385273,-3.056052262757946e-05,3,6
PM2.5,ILI,2024,0,69,2024-W34,0,0.000567146443181592,0.0005323216615827224,3.482478159886964e-05,3,6
PM2.5,ILI,2024,0,70,2024-W35,0,0.0005799392200954625,0.0005269913378686097,5.294788222685279e-05,3,6
PM2.5,ILI,2024,0,71,2024-W36,0,0.000506025397926433,0.0005550643760962699,-4.903897816983685e-05,3,6
PM2.5,ILI,2024,0,72,2024-W37,0,0.00046338280821353134,0.0005735428316385273,-0.00011016002342499593,3,6
PM2.5,ILI,2024,0,73,2024-W38,0,0.0005323216615827224,0.0005952194814092522,-6.289781982652981e-05,3,6
PM2.5,ILI,2024,0,74,2024-W39,0,0.0006289781982652994,0.0005703446374100597,5.863356085523974e-05,3,6
PM2.5,ILI,2024,0,75,2024-W40,0,0.0006104997427230421,0.0006186729057513483,-8.173163028306232e-06,3,6
PM2.5,ILI,2024,0,76,2024-W41,0,0.0006574065914072339,0.0006104997427230421,4.690684868419181e-05,3,5
PM2.5,ILI,2024,0,77,2024-W42,0,0.000608367613237397,0.0006303996179223962,-2.2032004684999196e-05,3,4
PM2.5,ILI,2024,0,78,2024-W43,0,0.0006318210375794929,0.0006104997427230421,2.1321294856450814e-05,3,3
PM2.5,ILI,2024,0,79,2024-W44,1,0.0006900992435204585,0.0006446138144933634,4.548542902709505e-05,3,4
PM2.5,ILI,2024,0,80,2024-W45,1,0.0006104997427230421,0.0006318210375794929,-2.1321294856450814e-05,3,3
PM2.5,ILI,2024,0,81,2024-W46,1,0.0006858349845491683,0.0006570512364929596,2.8783748056208664e-05,3,2
PM2.5,ILI,2024,0,82,2024-W47,0,0.0006822814354064265,0.0007533524182612625,-7.107098285483605e-05,4,2
PM2.5,ILI,2024,0,83,2024-W48,1,0.0007021813106057806,0.0007785826171747294,-7.640130656894875e-05,3,2
PM2.5,ILI,2024,0,84,2024-W49,1,0.0007476667396328757,0.0007785826171747294,-3.09158775418537e-05,3,2
PM2.5,ILI,2024,0,85,2024-W50,1,0.0008386375976870659,0.0007785826171747294,6.00549805123365e-05,3,2
PM2.5,ILI,2024,0,86,2024-W51,0,0.0008748837989430323,0.0009878866616822217,-0.0001130028627391894,4,2
PM2.5,ILI,2024,0,87,2024-W52,1,0.00133115950887108,0.0010841878434505246,0.00024697166542055537,3,2
PM2.5,ILI,2025,0,88,2025-W01,1,0.0011840425743615693,0.0012607992358447924,-7.67566614832231e-05,3,3
PM2.5,ILI,2025,0,89,2025-W02,1,0.0010774361000793153,0.0012607992358447924,-0.00018336313576547717,3,3
PM2.5,ILI,2025,0,90,2025-W03,0,0.001293491887958017,0.0010678415173939124,0.00022565037056410456,4,2
PM2.5,ILI,2025,0,91,2025-W04,0,0.0012607992358447924,0.0010841878434505246,0.00017661139239426782,5,2
PM2.5,ILI,2025,0,92,2025-W05,1,0.001104443073564153,0.0012771455619014047,-0.00017270248833725177,3,2
PM2.5,ILI,2025,0,93,2025-W06,1,0.0010340828005378651,0.0012771455619014047,-0.00024306276136353954,3,2
PM2.5,ILI,2025,0,94,2025-W07,1,0.0008962050937994832,0.0010127615056814143,-0.0001165564118819311,3,2
PM2.5,ILI,2025,0,96,2025-W09,1,0.0008827016070570643,0.0006645136896927175,0.00021818791736434682,3,3
PM2.5,ILI,2025,0,97,2025-W10,0,0.0007647237755180364,0.0006588280110643306,0.0001058957644537058,3,3
PM2.5,ILI,2025,0,98,2025-W11,0,0.0006645136896927175,0.000651720912778847,1.2792776913870445e-05,3,4
PM2.5,ILI,2025,0,99,2025-W12,0,0.0006211603901512675,0.0006588280110643306,-3.766762091306317e-05,3,5
PM2.5,ILI,2025,0,100,2025-W13,0,0.0006588280110643306,0.0006357299416365089,2.3098069427821715e-05,3,6
PM2.5,ILI,2025,0,101,2025-W14,0,0.0006446138144933634,0.0006428370399219925,1.7767745713709012e-06,3,6
PM2.5,ILI,2025,0,102,2025-W15,0,0.0006268460687796544,0.0006335978121508638,-6.751743371209359e-06,3,6
PM2.5,ILI,2025,0,103,2025-W16,0,0.0005962855461520748,0.0006357299416365089,-3.944439548443407e-05,3,6
PM2.5,ILI,2025,0,104,2025-W17,0,0.0007149740875196511,0.0006094336779802195,0.00010554040953943155,3,6
PM2.5,ILI,2025,0,105,2025-W18,0,0.0006225818098083642,0.0005667910882673178,5.579072154104643e-05,3,6
PM2.5,ILI,2025,0,106,2025-W19,0,0.0004889683620412724,0.0006094336779802195,-0.00012046531593894714,3,6
PM2.5,ILI,2025,0,107,2025-W20,0,0.0005102896568977232,0.00059841767563772,-8.812801873999679e-05,3,6
PM2.5,ILI,2025,0,108,2025-W21,0,0.0005372966303825609,0.0005817159946668335,-4.441936428427264e-05,3,6
PM2.5,ILI,2025,0,109,2025-W22,0,0.0006502994931217503,0.000547246567982238,0.00010305292513951227,3,6
PM2.5,ILI,2025,0,110,2025-W23,0,0.0005742535414670757,0.000547246567982238,2.7006973484837654e-05,3,6
PM2.5,ILI,2025,0,111,2025-W24,0,0.0005891784478665912,0.000547246567982238,4.1931879884353246e-05,3,6
PM2.5,ILI,2025,0,112,2025-W25,0,0.000557196505581915,0.0005557750859248183,1.4214196570967643e-06,3,6
PM2.5,ILI,2025,0,113,2025-W26,0,0.0005259252731257871,0.000547246567982238,-2.1321294856450923e-05,3,6
PM2.5,ILI,2025,0,114,2025-W27,0,0.0005372966303825609,0.0005028272036979654,3.4469426684595504e-05,3,6
PM2.5,ILI,2025,0,115,2025-W28,0,0.00047972913427014364,0.0004985629447266752,-1.883381045653153e-05,3,6
PM2.5,ILI,2025,0,116,2025-W29,0,0.00047120061632756333,0.00046658100244199895,4.619613885564376e-06,3,6
PM2.5,ILI,2025,0,117,2025-W30,0,0.0004534328706138543,0.0004740434556417568,-2.0610585027902486e-05,3,6
PM2.5,ILI,2025,0,118,2025-W31,0,0.0004441936428427256,0.0004623167434707088,-1.8123100627983203e-05,3,6
PM2.5,ILI,2025,0,119,2025-W32,0,0.00038733685655885673,0.00044881325672828994,-6.147640016943321e-05,3,6
PM2.5,ILI,2025,0,120,2025-W33,0,0.0004768862949559502,0.00043104551101458093,4.5840783941369294e-05,3,6
PM2.5,ILI,2025,0,121,2025-W34,0,0.0004257151873004682,0.00043815260930006453,-1.2437421999596308e-05,3,6
PM2.5,ILI,2025,0,122,2025-W35,0,0.00039941892364417884,0.00043815260930006453,-3.873368565588569e-05,3,6
PM2.5,ILI,2025,0,123,2025-W36,0,0.00043637583472869363,0.00045840783941369283,-2.2032004684999196e-05,3,6
PM2.5,ILI,2025,0,124,2025-W37,0,0.00043992938387143543,0.00043637583472869363,3.5535491427418023e-06,3,5
PM2.5,ILI,2025,0,125,2025-W38,0,0.000539428759868206,0.00043815260930006453,0.00010127615056814148,3,4
PM2.5,ILI,2025,0,126,2025-W39,0,0.0004825719735843371,0.0004896790718698207,-7.1070982854835505e-06,3,4
PM2.5,ILI,2025,0,127,2025-W40,1,0.0004953647504982076,0.000539428759868206,-4.406400936999839e-05,3,5
PM2.5,ILI,2025,0,128,2025-W41,1,0.0005756749611241724,0.0005714107021528822,4.2642589712901845e-06,3,5
PM2.5,ILI,2025,0,129,2025-W42,0,0.0005920212871807847,0.0005714107021528822,2.0610585027902432e-05,3,3
PM2.5,ILI,2025,0,130,2025-W43,0,0.0005714107021528822,0.0006204496803227191,-4.903897816983685e-05,3,3
PM2.5,ILI,2025,0,131,2025-W44,0,0.0006204496803227191,0.0006886778238633618,-6.822814354064274e-05,3,4
PM2.5,ILI,2025,0,132,2025-W45,1,0.0006936527926632003,0.0006204496803227191,7.32031123404812e-05,3,5
PM2.5,ILI,2025,0,133,2025-W46,0,0.0007853343605459389,0.0006204496803227191,0.00016488468022321978,3,3
PM2.5,ILI,2025,0,134,2025-W47,0,0.0008521410844294848,0.000702892020434329,0.0001492490639951558,3,2
PM2.5,ILI,2025,0,135,2025-W48,1,0.0009615903980259324,0.0008521410844294848,0.0001094493135964476,3,3
PM2.5,ILI,2025,0,136,2025-W49,1,0.0013617200314986597,0.0008521410844294848,0.0005095789470691748,3,3
PM2.5,ILI,2025,0,137,2025-W50,1,0.0014356338536676892,0.001015959699909882,0.00041967415375780714,3,2
PM2.5,ILI,2025,0,138,2025-W51,0,0.0011797783153902792,0.0007604595165467462,0.000419318798843533,4,2
PM2.5,ILI,2025,0,139,2025-W52,1,0.001257956396530599,0.0009242781320271435,0.0003336782645034554,3,2
PM2.5,ILI,2026,0,140,2026-W01,1,0.0008628017318577102,0.0006687779486640077,0.00019402378319370258,3,3
PM2.5,ILI,2026,0,141,2026-W02,0,0.0006687779486640077,0.0006090783230659453,5.9699625598062366e-05,3,3
PM2.5,ILI,2026,0,142,2026-W03,1,0.0006403495555220732,0.000598773030551994,4.157652497007922e-05,3,4
PM2.5,ILI,2026,0,143,2026-W04,0,0.0005884677380380429,0.0006240032294654609,-3.5535491427418023e-05,3,4
PM2.5,ILI,2026,0,144,2026-W05,0,0.0006090783230659453,0.0006296889080938478,-2.061058502790254e-05,3,5
PM2.5,ILI,2026,0,145,2026-W06,0,0.0005820713495811076,0.0006193836155798966,-3.7312265998788925e-05,3,4
PM2.5,ILI,2026,0,146,2026-W07,0,0.0006389281358649765,0.000598773030551994,4.015510531298245e-05,3,4
PM2.5,ILI,2026,0,147,2026-W08,0,0.0006296889080938478,0.0006012605149519133,2.8428393141934527e-05,3,4
PM2.5,ILI,2026,0,148,2026-W09,1,0.0006502994931217503,0.0005934427068378814,5.685678628386884e-05,3,5
PM2.5,ILI,2026,0,149,2026-W10,1,0.0005550643760962699,0.0005934427068378814,-3.837833074161155e-05,3,5
PM2.5,ILI,2026,0,150,2026-W11,0,0.0005934427068378814,0.0005738981865528014,1.954452028508002e-05,3,4
PM2.5,ILI,2026,0,151,2026-W12,0,0.0005735428316385273,0.0005838481241524785,-1.030529251395127e-05,3,4
PM2.5,ILI,2026,0,152,2026-W13,0,0.0005728321218099789,0.0005742535414670757,-1.4214196570967643e-06,3,5
PM2.5,ILI,2026,0,153,2026-W14,0,0.0005742535414670757,0.0005735428316385273,7.107098285483822e-07,3,5
PM2.5,ILI,2026,0,154,2026-W15,0,0.0006154747115228806,0.0005731874767242531,4.228723479862749e-05,3,4
PM2.5,ILI,2026,0,155,2026-W16,0,0.0005508001171249798,0.0005742535414670757,-2.3453424342095852e-05,3,3
PM2.5,ILI,2023,1,1,2023-W18,0,0.00045840783941369283,0.0006119211623801388,-0.000153513322966446,3,3
PM2.5,ILI,2023,1,2,2023-W19,0,0.00045414358044240264,0.0005362305656397383,-8.20869851973357e-05,3,4
PM2.5,ILI,2023,1,3,2023-W20,0,0.0006119211623801388,0.0004605399688993379,0.0001513811934808009,3,5
PM2.5,ILI,2023,1,4,2023-W21,0,0.0007213704759765864,0.00046551493769917643,0.00025585553827741,3,6
PM2.5,ILI,2023,1,5,2023-W22,0,0.0004605399688993379,0.0004715559712418375,-1.1016002342499598e-05,3,6
PM2.5,ILI,2023,1,6,2023-W23,0,0.00047262203598466004,0.00046587029261345057,6.751743371209468e-06,3,6
PM2.5,ILI,2023,1,7,2023-W24,0,0.00047048990649901495,0.0004608953238136121,9.594582685402834e-06,3,6
PM2.5,ILI,2023,1,8,2023-W25,0,0.00046125067872788625,0.000454854290270951,6.3963884569352225e-06,3,6
PM2.5,ILI,2023,1,9,2023-W26,0,0.00044916861164256413,0.0004456150624998223,3.5535491427418566e-06,3,6
PM2.5,ILI,2023,1,10,2023-W27,0,0.00042997944627175836,0.00042713660695756494,2.84283931419342e-06,3,6
PM2.5,ILI,2023,1,11,2023-W28,0,0.00040510460227256574,0.0004097242161581301,-4.619613885564376e-06,3,6
PM2.5,ILI,2023,1,12,2023-W29,0,0.0003894689860445018,0.00041256705547232353,-2.3098069427821715e-05,3,6
PM2.5,ILI,2023,1,13,2023-W30,0,0.0003837833074161149,0.00041256705547232353,-2.878374805620861e-05,3,6
PM2.5,ILI,2023,1,14,2023-W31,0,0.0003589084634169223,0.0003972867941585338,-3.83783307416115e-05,3,6
PM2.5,ILI,2023,1,15,2023-W32,0,0.00042002950867208133,0.0003866261467303084,3.340336194177293e-05,3,6
PM2.5,ILI,2023,1,16,2023-W33,0,0.00047191132615611166,0.0003837833074161149,8.812801873999673e-05,3,5
PM2.5,ILI,2023,1,17,2023-W34,0,0.0003674369813595026,0.00045201145095675755,-8.457446959725493e-05,3,5
PM2.5,ILI,2023,1,18,2023-W35,0,0.00045201145095675755,0.0004697791966704666,-1.7767745713709066e-05,3,5
PM2.5,ILI,2023,1,19,2023-W36,1,0.00044490435267127395,0.0004697791966704666,-2.487484399919267e-05,3,5
