year,week,week_index,year_week,week_start,season,winter_flag,spring_flag,summer_flag,NO2_mean,NO2_max,NO2_p75,NO2_n_days,PM25_mean,PM25_max,PM25_p75,PM25_n_days,PM10_mean,PM10_max,PM10_p75,PM10_n_days,temp_mean,humidity_mean,respiratory_disease,ILI,pneumonia,sin52,cos52,sin26,cos26,sin1,cos1,sin2,cos2,time_numeric,partial_pollution_week,complete_pollution_week,missing_NO2_days,missing_PM25_days,missing_PM10_days,w52_2025_flag,outlier_flag
2025,4,91,2025-W04,2025-01-25,winter,1,0,0,40.722857142857144,51.62,44.900000000000006,7,19.00142857142857,29.0,25.335,7,26.321428571428573,42.0,35.25,7,6.32,93.72,3843,1774,667,-1.0,-4.286263797015736e-16,8.572527594031472e-16,-1.0,-1.0,-4.286263797015736e-16,8.572527594031472e-16,-1.0,91,0,1,0,0,0,0,0
2025,5,92,2025-W05,2025-02-01,winter,1,0,0,47.715714285714284,55.93,49.42,7,30.189999999999998,45.33,39.0,7,42.32142857142857,63.75,54.625,7,5.37,87.17,3722,1554,651,-0.9927088740980541,0.12053668025532208,-0.23931566428755585,-0.9709418174260525,-0.9927088740980541,0.12053668025532208,-0.23931566428755585,-0.9709418174260525,92,0,1,0,0,0,0,0
2025,6,93,2025-W06,2025-02-08,winter,1,0,0,40.121428571428574,49.37,42.785,7,23.857142857142858,33.0,26.83,7,30.214285714285715,46.0,33.625,7,6.53,90.9,3584,1455,634,-0.9709418174260523,0.2393156642875563,-0.46472317204376584,-0.8854560256532114,-0.9709418174260523,0.2393156642875563,-0.46472317204376584,-0.8854560256532114,93,0,1,0,0,0,0,0
2025,7,94,2025-W07,2025-02-15,winter,1,0,0,37.82714285714286,57.04,43.175,7,30.715714285714284,62.67,32.835,7,42.464285714285715,86.0,43.875,7,3.77,78.33,3201,1261,524,-0.9350162426854149,0.35460488704253534,-0.6631226582407947,-0.7485107481711015,-0.9350162426854149,0.35460488704253534,-0.6631226582407947,-0.7485107481711015,94,0,1,0,0,0,0,0
2025,8,95,2025-W08,2025-02-22,winter,1,0,0,41.29571428571429,55.11,43.35,7,52.142857142857146,77.0,72.0,7,68.46428571428571,104.5,92.0,7,8.83,88.11,1095,438,224,-0.8854560256532102,0.4647231720437678,-0.8229838658936555,-0.5680647467311571,-0.8854560256532102,0.4647231720437678,-0.8229838658936555,-0.5680647467311571,95,0,1,0,0,0,0,1
2025,9,96,2025-W09,2025-03-01,winter,1,0,0,51.595714285714294,71.61,60.595,7,28.287142857142857,38.67,35.0,7,43.107142857142854,61.75,54.625,7,8.88,73.4,3261,1242,524,-0.8229838658936562,0.5680647467311561,-0.935016242685415,-0.35460488704253496,-0.8229838658936562,0.5680647467311561,-0.935016242685415,-0.35460488704253496,96,0,1,0,0,0,0,0
2025,10,97,2025-W10,2025-03-08,winter,1,0,0,38.19428571428572,61.26,45.43,7,21.334285714285716,40.33,29.835,7,30.107142857142858,60.25,41.5,7,10.12,81.5,2956,1076,453,-0.7485107481711013,0.6631226582407951,-0.992708874098054,-0.12053668025532342,-0.7485107481711013,0.6631226582407951,-0.992708874098054,-0.12053668025532342,97,0,1,0,0,0,0,0
2025,11,98,2025-W11,2025-03-15,winter,1,0,0,32.83714285714286,52.11,44.885000000000005,7,16.667142857142856,41.67,21.665,7,27.071428571428573,63.5,36.875,7,8.65,76.07,2768,935,446,-0.6631226582407957,0.7485107481711006,-0.9927088740980542,0.12053668025532159,-0.6631226582407957,0.7485107481711006,-0.9927088740980542,0.12053668025532159,98,0,1,0,0,0,0,0
2025,12,99,2025-W12,2025-03-22,winter,1,0,0,33.66285714285714,41.46,38.855000000000004,7,16.62,31.67,17.835,7,23.428571428571427,38.0,27.375,7,11.63,80.02,2656,874,361,-0.5680647467311554,0.8229838658936567,-0.9350162426854145,0.3546048870425365,-0.5680647467311554,0.8229838658936567,-0.9350162426854145,0.3546048870425365,99,0,1,0,0,0,0,0
2025,13,100,2025-W13,2025-03-29,winter,1,0,0,31.062857142857144,47.63,34.905,7,11.95142857142857,26.33,13.5,7,20.834285714285716,45.67,25.375,7,13.66,60.72,2794,927,435,-0.4647231720437686,0.8854560256532099,-0.8229838658936565,0.5680647467311557,-0.4647231720437686,0.8854560256532099,-0.8229838658936565,0.5680647467311557,100,0,1,0,0,0,0,0
2025,14,101,2025-W14,2025-04-05,spring,0,1,0,30.22142857142857,39.43,37.495,7,17.572857142857142,23.67,21.5,7,32.54714285714285,39.5,37.875,7,13.48,59.95,2854,907,403,-0.35460488704253623,0.9350162426854146,-0.6631226582407961,0.7485107481711002,-0.35460488704253623,0.9350162426854146,-0.6631226582407961,0.7485107481711002,101,0,1,0,0,0,0,0
2025,15,102,2025-W15,2025-04-12,spring,0,1,0,23.01285714285714,31.11,25.105,7,9.858571428571429,13.33,12.5,7,15.0,21.5,19.75,7,14.45,79.89,2770,882,382,-0.2393156642875589,0.9709418174260518,-0.4647231720437706,0.8854560256532088,-0.2393156642875589,0.9709418174260518,-0.4647231720437706,0.8854560256532088,102,0,1,0,0,0,0,0
2025,16,103,2025-W16,2025-04-19,spring,0,1,0,23.851428571428574,34.23,28.74,7,8.381428571428572,12.33,9.665,7,13.607142857142858,19.0,17.75,7,15.3,74.97,2512,839,339,-0.12053668025532475,0.9927088740980538,-0.2393156642875611,0.9709418174260512,-0.12053668025532475,0.9927088740980538,-0.2393156642875611,0.9709418174260512,103,0,1,0,0,0,0,0
2025,17,104,2025-W17,2025-04-26,spring,0,1,0,28.614285714285717,36.24,34.355000000000004,7,11.69142857142857,16.33,15.5,7,18.618571428571425,26.25,24.875,7,18.82,67.31,2856,1006,426,1.2864981197413093e-15,1.0,2.5729962394826186e-15,1.0,1.2864981197413093e-15,1.0,2.5729962394826186e-15,1.0,104,0,1,0,0,0,0,0
2025,18,105,2025-W18,2025-05-03,spring,0,1,0,20.557142857142857,25.0,24.17,7,8.522857142857143,11.5,10.0,7,14.595714285714285,18.25,16.835,7,16.19,74.96,2561,876,395,0.12053668025532378,0.9927088740980539,0.2393156642875592,0.9709418174260517,0.12053668025532378,0.9927088740980539,0.2393156642875592,0.9709418174260517,105,0,1,0,0,0,0,0
2025,19,106,2025-W19,2025-05-10,spring,0,1,0,23.55285714285714,30.32,25.99,7,9.667142857142858,11.0,10.835,7,15.381428571428572,17.0,15.46,7,16.97,74.32,2311,688,260,0.23931566428755793,0.970941817426052,0.46472317204376884,0.8854560256532097,0.23931566428755793,0.970941817426052,0.46472317204376884,0.8854560256532097,106,0,1,0,0,0,0,0
2025,20,107,2025-W20,2025-05-17,spring,0,1,0,21.79714285714286,27.1,26.925,7,8.19,12.33,9.835,7,14.154285714285715,19.25,17.375,7,17.65,70.76,2379,718,315,0.3546048870425353,0.9350162426854149,0.6631226582407946,0.7485107481711016,0.3546048870425353,0.9350162426854149,0.6631226582407946,0.7485107481711016,107,0,1,0,0,0,0,0
2025,21,108,2025-W21,2025-05-24,spring,0,1,0,19.51142857142857,27.78,20.985,7,8.902857142857142,13.33,10.165,7,14.81,25.25,15.125,7,19.66,68.12,2345,756,276,0.46472317204376773,0.8854560256532104,0.8229838658936554,0.5680647467311573,0.46472317204376773,0.8854560256532104,0.8229838658936554,0.5680647467311573,108,0,1,0,0,0,0,0
2025,22,109,2025-W22,2025-05-31,spring,0,1,0,17.47714285714286,24.68,21.78,7,11.905714285714286,15.33,13.67,7,21.464285714285715,27.25,25.125,7,22.34,68.54,2477,915,342,0.5680647467311546,0.8229838658936572,0.9350162426854138,0.3546048870425384,0.5680647467311546,0.8229838658936572,0.9350162426854138,0.3546048870425384,109,0,1,0,0,0,0,0
2025,23,110,2025-W23,2025-06-07,spring,0,1,0,18.385714285714283,27.4,24.845,7,22.547142857142855,33.0,28.75,7,34.27428571428572,47.75,42.915,7,26.18,53.21,2338,808,286,0.6631226582407951,0.7485107481711013,0.992708874098054,0.12053668025532353,0.6631226582407951,0.7485107481711013,0.992708874098054,0.12053668025532353,110,0,1,0,0,0,0,0
2025,24,111,2025-W24,2025-06-14,spring,0,1,0,21.405714285714286,29.24,25.095,7,16.405714285714286,25.67,18.17,7,26.404285714285713,39.75,30.0,7,27.37,54.97,2167,829,299,0.7485107481711006,0.6631226582407957,0.9927088740980542,-0.12053668025532148,0.7485107481711006,0.6631226582407957,0.9927088740980542,-0.12053668025532148,111,0,1,0,0,0,0,0
2025,25,112,2025-W25,2025-06-21,spring,0,1,0,17.702857142857145,24.58,20.945,7,12.475714285714286,15.67,14.165,7,19.83285714285714,23.5,22.875,7,26.97,60.54,2001,784,269,0.8229838658936557,0.5680647467311569,0.9350162426854158,-0.35460488704253307,0.8229838658936557,0.5680647467311569,0.9350162426854158,-0.35460488704253307,112,0,1,0,0,0,0,0
2025,26,113,2025-W26,2025-06-28,spring,0,1,0,23.648571428571433,29.89,26.77,7,13.144285714285715,15.0,13.835,7,21.214285714285715,23.25,22.875,7,30.35,49.28,1990,740,264,0.8854560256532098,0.4647231720437687,0.8229838658936566,-0.5680647467311556,0.8854560256532098,0.4647231720437687,0.8229838658936566,-0.5680647467311556,113,0,1,0,0,0,0,0
2025,27,114,2025-W27,2025-07-05,summer,0,0,1,19.957142857142856,27.68,22.77,7,8.95142857142857,11.33,11.0,7,13.821428571428571,17.75,16.25,7,22.62,65.98,2020,756,287,0.9350162426854146,0.35460488704253623,0.6631226582407962,-0.7485107481711002,0.9350162426854146,0.35460488704253623,0.6631226582407962,-0.7485107481711002,114,0,1,0,0,0,0,0
2025,28,115,2025-W28,2025-07-12,summer,0,0,1,18.665714285714284,24.26,21.435000000000002,7,11.379999999999999,16.0,12.5,7,18.024285714285714,23.5,20.25,7,25.74,59.79,1909,675,257,0.9709418174260521,0.23931566428755724,0.46472317204376756,-0.8854560256532104,0.9709418174260521,0.23931566428755724,0.46472317204376756,-0.8854560256532104,115,0,1,0,0,0,0,0
2025,29,116,2025-W29,2025-07-19,summer,0,0,1,15.827142857142857,18.85,17.025,7,10.23857142857143,15.0,11.165,7,18.155714285714286,24.0,22.5,7,23.89,71.94,1806,663,231,0.992708874098054,0.12053668025532306,0.23931566428755777,-0.970941817426052,0.992708874098054,0.12053668025532306,0.23931566428755777,-0.970941817426052,116,0,1,0,0,0,0,0
2025,30,117,2025-W30,2025-07-26,summer,0,0,1,19.125714285714285,25.31,20.03,7,9.237142857142857,12.33,11.665,7,13.428571428571429,18.75,16.25,7,22.07,69.83,1772,638,230,1.0,5.51091059616309e-16,1.102182119232618e-15,-1.0,1.0,5.51091059616309e-16,1.102182119232618e-15,-1.0,117,0,1,0,0,0,0,0
2025,31,118,2025-W31,2025-08-02,summer,0,0,1,17.39142857142857,21.55,20.35,7,8.95142857142857,14.67,9.665,7,15.417142857142858,25.25,18.96,7,23.34,69.87,1810,625,222,0.9927088740980541,-0.12053668025532195,-0.23931566428755563,-0.9709418174260526,0.9927088740980541,-0.12053668025532195,-0.23931566428755563,-0.9709418174260526,118,0,1,0,0,0,0,0
2025,32,119,2025-W32,2025-08-09,summer,0,0,1,18.314285714285713,22.29,19.955,7,19.76142857142857,22.0,21.0,7,30.464285714285715,33.5,33.25,7,29.64,56.76,1602,545,234,0.9709418174260525,-0.23931566428755616,-0.4647231720437656,-0.8854560256532115,0.9709418174260525,-0.23931566428755616,-0.4647231720437656,-0.8854560256532115,119,0,1,0,0,0,0,0
2025,33,120,2025-W33,2025-08-16,summer,0,0,1,12.817142857142859,14.45,13.39,7,10.76142857142857,13.67,13.0,7,17.035714285714285,23.0,20.625,7,24.79,67.46,1633,671,230,0.9350162426854156,-0.35460488704253357,-0.6631226582407919,-0.748510748171104,0.9350162426854156,-0.35460488704253357,-0.6631226582407919,-0.748510748171104,120,0,1,0,0,0,0,0
2025,34,121,2025-W34,2025-08-23,summer,0,0,1,18.795714285714286,25.79,21.05,7,11.524285714285714,18.33,13.835,7,16.785714285714285,26.75,19.75,7,21.09,82.82,1654,599,199,0.8854560256532096,-0.46472317204376923,-0.8229838658936574,-0.5680647467311545,0.8854560256532096,-0.46472317204376923,-0.8229838658936574,-0.5680647467311545,121,0,1,0,0,0,0,0
2025,35,122,2025-W35,2025-08-30,summer,0,0,1,24.99142857142857,32.49,30.475,7,8.62,12.67,10.835,7,13.535714285714286,21.5,17.375,7,20.47,78.62,1645,562,233,0.8229838658936562,-0.568064746731156,-0.9350162426854149,-0.3546048870425352,0.8229838658936562,-0.568064746731156,-0.9350162426854149,-0.3546048870425352,122,0,1,0,0,0,0,0
2025,36,123,2025-W36,2025-09-06,summer,0,0,1,29.447142857142858,39.67,32.795,7,13.047142857142857,27.0,13.829999999999998,7,20.357142857142858,38.75,23.25,7,20.33,79.8,1729,614,250,0.7485107481711013,-0.663122658240795,-0.992708874098054,-0.12053668025532366,0.7485107481711013,-0.663122658240795,-0.992708874098054,-0.12053668025532366,123,0,1,0,0,0,0,0
2025,37,124,2025-W37,2025-09-13,summer,0,0,1,29.677142857142858,44.62,32.67,7,11.855714285714285,23.33,11.75,7,20.762857142857143,39.5,22.21,7,20.89,79.09,1945,619,229,0.6631226582407959,-0.7485107481711005,-0.9927088740980542,0.12053668025532135,0.6631226582407959,-0.7485107481711005,-0.9927088740980542,0.12053668025532135,124,0,1,0,0,0,0,0
2025,38,125,2025-W38,2025-09-20,summer,0,0,1,27.775714285714287,42.74,29.159999999999997,7,13.81,29.67,15.0,7,20.25,43.25,20.875,7,17.87,83.43,2324,759,270,0.568064746731157,-0.8229838658936556,-0.9350162426854158,0.354604887042533,0.568064746731157,-0.8229838658936556,-0.9350162426854158,0.354604887042533,125,0,1,0,0,0,0,0
2025,39,126,2025-W39,2025-09-27,summer,0,0,1,31.49857142857143,43.13,37.07,7,10.975714285714286,18.0,14.0,7,19.66714285714286,36.0,25.335,7,14.82,76.99,2240,679,252,0.46472317204376873,-0.8854560256532098,-0.8229838658936566,0.5680647467311556,0.46472317204376873,-0.8854560256532098,-0.8229838658936566,0.5680647467311556,126,0,1,0,0,0,0,0
2025,40,127,2025-W40,2025-10-04,winter,1,0,0,40.09428571428572,50.05,45.95,7,28.191428571428577,49.67,41.335,7,41.32142857142857,69.33,56.0,7,15.13,75.83,2368,697,276,0.3546048870425363,-0.9350162426854146,-0.6631226582407963,0.7485107481711002,0.3546048870425363,-0.9350162426854146,-0.6631226582407963,0.7485107481711002,127,0,1,0,0,0,0,0
2025,41,128,2025-W41,2025-10-11,winter,1,0,0,43.395714285714284,48.76,46.09,7,33.38,54.33,43.165,7,44.5,69.0,54.0,7,15.63,81.58,2587,810,348,0.23931566428755902,-0.9709418174260517,-0.46472317204377084,0.8854560256532087,0.23931566428755902,-0.9709418174260517,-0.46472317204377084,0.8854560256532087,128,0,1,0,0,0,0,0
2025,42,129,2025-W42,2025-10-18,winter,1,0,0,37.550000000000004,46.13,41.43,7,23.38,31.33,28.33,7,30.571428571428573,39.25,37.75,7,13.16,83.1,2596,833,293,0.12053668025532488,-0.9927088740980538,-0.23931566428756132,0.9709418174260511,0.12053668025532488,-0.9927088740980538,-0.23931566428756132,0.9709418174260511,129,0,1,0,0,0,0,0
2025,43,130,2025-W43,2025-10-25,winter,1,0,0,41.36714285714286,54.24,44.615,7,17.284285714285712,37.0,19.665,7,24.392857142857142,47.75,29.0,7,12.29,79.43,2622,804,319,6.123233995736766e-16,-1.0,-1.2246467991473533e-15,1.0,6.123233995736766e-16,-1.0,-1.2246467991473533e-15,1.0,130,0,1,0,0,0,0,0
2025,44,131,2025-W44,2025-11-01,winter,1,0,0,43.67142857142857,55.47,52.504999999999995,7,22.284285714285716,32.67,28.665,7,30.535714285714285,41.5,37.25,7,11.23,85.64,2626,873,324,-0.12053668025532366,-0.992708874098054,0.23931566428755896,0.9709418174260518,-0.12053668025532366,-0.992708874098054,0.23931566428755896,0.9709418174260518,131,0,1,0,0,0,0,0
2025,45,132,2025-W45,2025-11-08,winter,1,0,0,54.31714285714286,60.95,56.355000000000004,7,40.75999999999999,58.33,45.665,7,51.035714285714285,74.5,55.0,7,9.88,86.04,2769,976,333,-0.23931566428755782,-0.970941817426052,0.4647231720437687,0.8854560256532098,-0.23931566428755782,-0.970941817426052,0.4647231720437687,0.8854560256532098,132,0,1,0,0,0,0,0
2025,46,133,2025-W46,2025-11-15,winter,1,0,0,32.79,43.59,33.525000000000006,7,20.47714285714286,57.0,21.835,7,26.285714285714285,70.5,28.125,7,8.37,84.75,2963,1105,362,-0.3546048870425352,-0.9350162426854149,0.6631226582407945,0.7485107481711017,-0.3546048870425352,-0.9350162426854149,0.6631226582407945,0.7485107481711017,133,0,1,0,0,0,0,0
2025,47,134,2025-W47,2025-11-22,winter,1,0,0,47.87714285714286,58.39,53.66,7,21.38,31.0,25.33,7,27.321428571428573,41.0,34.5,7,3.75,78.99,3108,1199,405,-0.46472317204376923,-0.8854560256532096,0.8229838658936572,0.5680647467311546,-0.46472317204376923,-0.8854560256532096,0.8229838658936572,0.5680647467311546,134,0,1,0,0,0,0,0
2025,48,135,2025-W48,2025-11-29,winter,1,0,0,48.39428571428572,63.16,53.03,7,34.714285714285715,46.0,42.665,7,41.107142857142854,52.0,51.375,7,6.51,90.04,3365,1353,504,-0.5680647467311545,-0.8229838658936574,0.9350162426854137,0.3546048870425386,-0.5680647467311545,-0.8229838658936574,0.9350162426854137,0.3546048870425386,135,0,1,0,0,0,0,0
2025,49,136,2025-W49,2025-12-06,winter,1,0,0,48.31,56.05,54.765,7,38.14142857142856,49.33,40.0,7,47.214285714285715,62.0,50.75,7,5.81,92.97,4241,1916,628,-0.6631226582407949,-0.7485107481711013,0.9927088740980539,0.12053668025532378,-0.6631226582407949,-0.7485107481711013,0.9927088740980539,0.12053668025532378,136,0,1,0,0,0,0,0
2025,50,137,2025-W50,2025-12-13,winter,1,0,0,47.29714285714285,60.72,52.375,7,31.810000000000002,48.33,38.0,7,37.892857142857146,58.5,45.375,7,6.47,94.93,4313,2020,689,-0.7485107481711017,-0.6631226582407945,0.9927088740980538,-0.12053668025532475,-0.7485107481711017,-0.6631226582407945,0.9927088740980538,-0.12053668025532475,137,0,1,0,0,0,0,0
2025,51,138,2025-W51,2025-12-20,winter,1,0,0,32.77571428571429,42.74,40.114999999999995,7,20.499999999999996,41.33,26.665,7,25.428571428571427,54.0,32.75,7,7.25,90.63,3893,1660,693,-0.8229838658936556,-0.568064746731157,0.9350162426854158,-0.3546048870425329,-0.8229838658936556,-0.568064746731157,0.9350162426854158,-0.3546048870425329,138,0,1,0,0,0,0,0
2025,52,139,2025-W52,2025-12-27,winter,1,0,0,44.494285714285716,54.88,49.065,7,45.33428571428571,143.67,40.0,7,55.142857142857146,183.75,45.375,7,3.41,87.31,4123,1770,700,-0.8854560256532098,-0.4647231720437688,0.8229838658936567,-0.5680647467311554,-0.8854560256532098,-0.4647231720437688,0.8229838658936567,-0.5680647467311554,139,0,1,0,0,0,1,0
2026,1,140,2026-W01,2025-12-29,winter,1,0,0,44.24428571428571,54.88,49.39,7,51.33428571428571,143.67,43.165,7,61.964285714285715,183.75,49.625,7,2.19,89.7,3200,1214,634,-0.935016242685414,-0.354604887042538,0.6631226582407991,-0.7485107481710978,-0.935016242685414,-0.354604887042538,0.6631226582407991,-0.7485107481710978,140,0,1,0,0,0,0,0
2026,2,141,2026-W02,2026-01-05,winter,1,0,0,51.33428571428573,60.02,55.91,7,34.52428571428572,52.0,46.17,7,41.642857142857146,62.25,55.75,7,1.05,69.81,2716,941,467,-0.9709418174260517,-0.23931566428755907,0.4647231720437709,-0.8854560256532087,-0.9709418174260517,-0.23931566428755907,0.4647231720437709,-0.8854560256532087,141,0,1,0,0,0,0,0
2026,3,142,2026-W03,2026-01-12,winter,1,0,0,48.052857142857135,55.61,50.205,7,41.379999999999995,55.0,50.5,7,48.285714285714285,60.5,55.125,7,5.35,86.2,2726,901,430,-0.992708874098054,-0.12053668025532319,0.23931566428755802,-0.970941817426052,-0.992708874098054,-0.12053668025532319,0.23931566428755802,-0.970941817426052,142,0,1,0,0,0,0,0
2026,4,143,2026-W04,2026-01-19,winter,1,0,0,44.72571428571429,60.1,49.405,7,33.715714285714284,52.67,44.665,7,41.0,66.0,54.375,7,3.36,85.36,2807,828,386,-1.0,1.1028010998692062e-15,-2.2056021997384123e-15,-1.0,-1.0,1.1028010998692062e-15,-2.2056021997384123e-15,-1.0,143,0,1,0,0,0,0,0
2026,5,144,2026-W05,2026-01-26,winter,1,0,0,43.16428571428571,57.4,41.87,7,28.57,41.0,36.5,7,34.75,50.5,44.375,7,4.75,92.46,2841,857,340,-0.9927088740980542,0.12053668025532183,-0.23931566428755538,-0.9709418174260526,-0.9927088740980542,0.12053668025532183,-0.23931566428755538,-0.9709418174260526,144,0,1,0,0,0,0,0
2026,6,145,2026-W06,2026-02-02,winter,1,0,0,42.00142857142857,48.2,44.425,7,24.142857142857142,44.33,33.0,7,29.75,54.33,41.085,7,6.05,91.11,2787,819,342,-0.970941817426052,0.23931566428755777,-0.46472317204376856,-0.8854560256532099,-0.970941817426052,0.23931566428755777,-0.46472317204376856,-0.8854560256532099,145,0,1,0,0,0,0,0
2026,7,146,2026-W07,2026-02-09,winter,1,0,0,40.378571428571426,45.03,41.620000000000005,7,19.52285714285714,31.67,22.83,7,24.964285714285715,41.5,27.875,7,8.75,82.05,3016,899,365,-0.9350162426854156,0.35460488704253346,-0.6631226582407918,-0.7485107481711042,-0.9350162426854156,0.35460488704253346,-0.6631226582407918,-0.7485107481711042,146,0,1,0,0,0,0,0
2026,8,147,2026-W08,2026-02-16,winter,1,0,0,41.50142857142857,55.04,43.965,7,17.665714285714284,34.33,17.5,7,23.357142857142858,41.75,23.875,7,8.03,73.55,2834,886,346,-0.8854560256532104,0.46472317204376756,-0.8229838658936551,-0.5680647467311577,-0.8854560256532104,0.46472317204376756,-0.8229838658936551,-0.5680647467311577,147,0,1,0,0,0,0,0
2026,9,148,2026-W09,2026-02-23,winter,1,0,0,42.54,52.23,48.379999999999995,7,37.24,43.67,42.335,7,49.357142857142854,57.5,56.125,7,10.09,86.79,2702,915,339,-0.8229838658936564,0.5680647467311559,-0.9350162426854149,-0.3546048870425354,-0.8229838658936564,0.5680647467311559,-0.9350162426854149,-0.3546048870425354,148,0,1,0,0,0,0,0
2026,10,149,2026-W10,2026-03-02,winter,1,0,0,37.87428571428571,47.54,42.75,7,39.951428571428565,46.33,44.0,7,52.57142857142857,60.0,57.375,7,10.19,82.88,2718,781,322,-0.7485107481711025,0.6631226582407935,-0.9927088740980534,-0.12053668025532742,-0.7485107481711025,0.6631226582407935,-0.9927088740980534,-0.12053668025532742,149,0,1,0,0,0,0,0
2026,11,150,2026-W11,2026-03-09,winter,1,0,0,35.50857142857143,42.94,42.6,7,31.5,46.67,42.0,7,41.42857142857143,60.75,55.375,7,10.98,81.9,2733,835,356,-0.663122658240796,0.7485107481711004,-0.9927088740980542,0.12053668025532112,-0.663122658240796,0.7485107481711004,-0.9927088740980542,0.12053668025532112,150,0,1,0,0,0,0,0
2026,12,151,2026-W12,2026-03-16,winter,1,0,0,30.59857142857143,39.58,33.83,7,13.81,22.67,18.0,7,22.5,34.0,28.835,7,10.99,59.9,2684,807,299,-0.5680647467311556,0.8229838658936566,-0.9350162426854146,0.3546048870425361,-0.5680647467311556,0.8229838658936566,-0.9350162426854146,0.3546048870425361,151,0,1,0,0,0,0,0
2026,13,152,2026-W13,2026-03-23,winter,1,0,0,34.49285714285715,53.08,41.21,7,13.595714285714285,25.5,21.335,7,22.071428571428573,42.33,33.335,7,11.1,47.94,2599,806,323,-0.4647231720437704,0.8854560256532089,-0.8229838658936588,0.5680647467311524,-0.4647231720437704,0.8854560256532089,-0.8229838658936588,0.5680647467311524,152,0,1,0,0,0,0,0
2026,14,153,2026-W14,2026-03-30,spring,0,1,0,32.887142857142855,44.81,41.394999999999996,7,10.429999999999998,18.0,14.5,7,20.01142857142857,30.75,25.665,7,14.02,31.97,2542,808,318,-0.3546048870425364,0.9350162426854145,-0.6631226582407965,0.7485107481711,-0.3546048870425364,0.9350162426854145,-0.6631226582407965,0.7485107481711,153,0,1,0,0,0,0,0
2026,15,154,2026-W15,2026-04-06,spring,0,1,0,22.332857142857144,26.86,25.165,7,12.855714285714285,16.0,14.83,7,23.952857142857145,31.0,28.25,7,17.08,57.17,2803,866,357,-0.2393156642875574,0.9709418174260521,-0.4647231720437679,0.8854560256532102,-0.2393156642875574,0.9709418174260521,-0.4647231720437679,0.8854560256532102,154,0,1,0,0,0,0,0
2026,16,155,2026-W16,2026-04-13,spring,0,1,0,26.695714285714285,31.63,30.994999999999997,7,16.237142857142857,24.0,18.165,7,25.881428571428575,35.25,32.625,7,17.47,70.55,2588,775,317,-0.120536680255325,0.9927088740980538,-0.23931566428756157,0.9709418174260511,-0.120536680255325,0.9927088740980538,-0.23931566428756157,0.9709418174260511,155,0,1,0,0,0,0,0
